5 1009 3006 4003 5006 6005 7004 8006 9004 10007 11008 12007
6 1015 3005 4006 5005 6005 7007 8005 9006 10005 11002 12008
6 1015 3005 4006 5005 6005 7007 8005 9005 10005 11002 12008
6 1007 3006 4005 5005 6004 7006 8004 9006 10004 11001 12007
5 1001 3007 4005 5004 6006 7003 8007 9004 10007 11006 12004
6 1005 3006 4004 5006 6004 7006 8003 9007 10006 11002 12006
6 1015 3005 4006 5005 6005 7006 8004 9006 10005 11001 12008
6 1014 3004 4007 5006 6006 7006 8003 9005 10002 11003 12009
6 1014 3005 4007 5006 6006 7007 8003 9005 10003 11003 12009
5 1002 3006 4005 5007 6003 7005 8007 9007 10004 11005 12006
6 1008 3003 4005 5005 6005 7008 8004 9005 10004 11004 12007
5 1010 3004 4006 5005 6005 7005 8007 9006 10005 11004 12005
6 1007 3007 4005 5006 6004 7006 8004 9005 10006 11001 12006
5 1002 3006 4005 5006 6004 7006 8005 9005 10005 11007 12004
6 1006 3006 4005 5005 6007 7005 8005 9006 10006 11006 12002
5 1010 3004 4005 5005 6006 7005 8006 9006 10006 11003 12005
6 1008 3003 4005 5005 6004 7008 8004 9004 10004 11005 12007
5 1001 3006 4005 5004 6006 7003 8008 9003 10007 11005 12004
5 1010 3004 4006 5005 6005 7005 8006 9006 10006 11004 12005
5 1004 3006 4004 5007 6005 7004 8006 9005 10006 11007 12006
6 1006 3006 4005 5005 6007 7005 8006 9006 10007 11005 12002
5 1004 3006 4004 5008 6005 7004 8006 9005 10006 11007 12006
6 1005 3006 4004 5007 6004 7006 8003 9007 10006 11002 12005
5 1003 3007 4005 5004 6007 7003 8007 9005 10008 11007 12003
6 1015 3005 4006 5005 6005 7007 8004 9005 10004 11002 12008
5 1011 3004 4005 5006 6005 7006 8004 9006 10007 11004 12004
6 1013 3006 4006 5005 6005 7006 8005 9004 10005 11004 12007
6 1015 3005 4006 5005 6005 7007 8004 9005 10004 11002 12009
5 1003 3007 4005 5004 6008 7003 8007 9005 10008 11006 12004
6 1013 3005 4007 5006 6005 7005 8004 9005 10006 11005 12006
5 1002 3006 4004 5008 6004 7004 8006 9007 10004 11005 12006
